--- TRIGGERED ---
0.006,0.000,0.980,3.113,3.296,-4.578
-0.002,-0.005,0.969,2.686,0.549,-0.427
0.005,-0.002,0.967,2.014,1.587,-0.732
-0.000,-0.001,0.973,2.197,1.038,-0.732
0.002,-0.003,0.973,2.380,1.404,-0.061
0.001,-0.000,0.973,2.380,0.854,-0.244
0.003,-0.004,0.964,2.197,1.282,-0.183
0.000,-0.001,0.974,1.953,1.160,-0.183
0.002,-0.001,0.974,2.258,1.038,-0.183
0.001,-0.002,0.971,2.197,0.916,-0.122
0.000,-0.002,0.968,2.075,1.099,-0.244
0.001,-0.002,0.973,2.197,1.404,-0.061
0.001,-0.002,0.974,2.258,1.099,-0.122
0.002,-0.003,0.969,2.197,1.099,-0.244
0.001,-0.003,0.970,2.136,1.038,-0.488
0.001,-0.002,0.973,2.258,1.038,-0.244
0.000,-0.002,0.974,2.136,1.160,-0.244
0.001,-0.003,0.967,2.258,1.160,-0.183
0.001,-0.002,0.971,2.014,1.099,-0.366
0.000,-0.001,0.973,2.075,0.977,-0.244
0.002,-0.002,0.972,2.258,1.038,-0.305
0.001,-0.003,0.968,2.258,0.977,-0.427
0.001,-0.002,0.973,2.258,0.977,-0.244
0.000,-0.001,0.975,2.136,0.916,-0.183
0.001,-0.002,0.972,2.319,0.977,-0.305
0.001,-0.003,0.969,2.197,1.160,-0.244
0.001,-0.002,0.969,2.136,1.099,-0.244
0.001,-0.001,0.974,2.258,1.099,-0.366
0.001,-0.003,0.971,2.258,1.038,-0.122
0.001,-0.003,0.970,2.319,1.099,-0.183
0.001,-0.001,0.971,2.258,1.099,-0.183
0.000,-0.001,0.974,2.258,0.977,-0.244
0.001,-0.002,0.971,2.136,0.977,-0.122
0.001,-0.002,0.969,2.197,0.977,-0.305
0.001,-0.002,0.972,2.197,1.038,-0.183
0.001,-0.002,0.973,2.197,0.977,-0.183
0.001,-0.002,0.970,2.136,0.916,-0.305
0.001,-0.002,0.971,1.953,0.977,-0.183
0.001,-0.003,0.973,2.136,1.099,-0.305
